Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Genre,hiphop,rap,pop,trap,electronic,rnb,femalevocalists,dance,indie,latin,Label
Deadz (feat. 2 Chainz),Migos,478959,0.862,0.785,8,-3.571,1,0.232,0.162,0.0,0.128,0.3720000000000001,123.012,https://api.spotify.com/v1/audio-analysis/4AlrLQ2RMxOwz1gTTkb4vQ,274097,4,"hip hop,trap,rap,trap rap,hip hop,hip hop,trap,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Magic,Thomas Gold,478055,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004,https://api.spotify.com/v1/audio-analysis/5abwHwUhywLGNli5NDcEN7,170502,4,"house,electronic,electro house,club,dance,house,electronic,electro house",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Under the Bridge,Red Hot Chili Peppers,477518,0.5589999999999999,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,"alternative,90s,funk rock,good stuff,rock,rock,alternative rock,funk rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Shook Ones, Pt. II",Mobb Deep,477424,0.763,0.7859999999999999,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,325507,4,"hip hop,rap,gangsta rap,new york,hip hop,hip hop,rap,gangsta rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Inspire Me,Big Sean,476383,0.713,0.664,5,-7.245,0,0.264,0.336,0.0,0.231,0.413,136.10399999999998,https://api.spotify.com/v1/audio-analysis/7M62jxrvr7UJdo6DchAFf3,208307,4,"hip hop,rap,hip hop,good music,big sean,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cochise,Audioslave,476280,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,https://api.spotify.com/v1/audio-analysis/4OCzAGgyWsUKpdWufYywZm,222027,4,"rock,alternative rock,hard rock,audioslave,alternative,alternative rock,rock,hard rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
What They Say,Zara Larsson,474843,0.407,0.588,1,-8.056000000000001,1,0.0531,0.00898,0.0,0.131,0.25,75.188,https://api.spotify.com/v1/audio-analysis/1TOiDnIY8HgPyDLSR08QXq,218947,4,"pop,swedish,female vocalists,indie,sweden,pop,swedish,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha,473530,0.7829999999999999,0.36,0,-7.947,0,0.1,0.0474,0.00795,0.0862,0.412,74.999,https://api.spotify.com/v1/audio-analysis/5smaUuzvwMXtiuBPvzVBLE,207090,4,"pop,urban,trap,gucci mane,2 chainz,pop,female vocalists,electronic",0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,471677,0.579,0.0842,6,-19.49,0,0.0561,0.953,0.0423,0.0935,0.188,98.189,https://api.spotify.com/v1/audio-analysis/7jltqRIyxLXBDNZ1QlmnBp,111240,4,hollywood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Skit: Billboard Music Awards Speech,BTS,471506,0.252,0.6940000000000001,0,-15.389,0,0.429,0.38,0.000203,0.66,0.325,87.29299999999998,https://api.spotify.com/v1/audio-analysis/7KXEhfjwdxHVra8VcT2QHH,107062,3,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,470291,0.772,0.547,6,-6.372999999999998,0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099,https://api.spotify.com/v1/audio-analysis/0JoHqmlqE0W0i9prt6kcHR,278107,4,"reggaeton,latin,pop,colombia,sexy,reggaeton,latin,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
What Do You Mean?,Justin Bieber,470079,0.845,0.5670000000000001,5,-8.118,0,0.0956,0.59,0.0014199999999999998,0.0811,0.7929999999999999,125.02,https://api.spotify.com/v1/audio-analysis/3pzjHKrQSvXGHQ98dx18HI,205680,4,"pop,2015,justin bieber,canadian,2015 single,pop,rnb,justin bieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
More Mess,Kungs,469560,0.6679999999999999,0.807,9,-4.681,0,0.0612,0.0696,0.0,0.0625,0.828,113.896,https://api.spotify.com/v1/audio-analysis/1gaK2od5J8GX6KecOaWm4d,206316,4,"house,french,electronic,dance,france,house,french,electronic",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Scrape,Future,469411,0.928,0.496,2,-8.385,1,0.154,0.133,0.000196,0.231,0.0782,126.017,https://api.spotify.com/v1/audio-analysis/3s2rQnjOKEENte75MloNMq,217173,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Don't Kill My Vibe,Sigrid,469398,0.5429999999999999,0.7829999999999999,10,-4.834,1,0.117,0.222,7.5e-05,0.244,0.294,150.0,https://api.spotify.com/v1/audio-analysis/4WdCxlUyj3TCTBaJx5s9tF,184320,4,"pop,norwegian,norway,alternative,anthem,pop,norwegian,synthpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fazer Falta,Mc Livinho,469049,0.532,0.467,11,-6.499,0,0.117,0.0133,2.91e-06,0.226,0.249,76.792,https://api.spotify.com/v1/audio-analysis/6pSYjx66rlqRmGGTHhnjCo,210960,5,"best of 2017,funk,gostoso,indie funk,funk erudito,funk,gostoso,indie funk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Might as Well,Future,468653,0.914,0.545,1,-7.322999999999999,1,0.459,0.119,0.0,0.395,0.802,134.05700000000002,https://api.spotify.com/v1/audio-analysis/572NmogOEHowA9JdNqh036,207754,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ice Tray,Quality Control,468478,0.89,0.504,8,-5.444,0,0.123,0.023,0.0,0.123,0.222,129.969,https://api.spotify.com/v1/audio-analysis/3wdfLVUhmX64lIyWIIEW8s,213613,4,"trap,joe budden,lil yachty,quavo,hip hop,hip hop,rap,atlanta",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Promise,Chris Cornell,467769,0.4270000000000001,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.328,145.658,https://api.spotify.com/v1/audio-analysis/3tM778lBLL9SjnN0OHWgHH,260837,4,"beautiful,rock,singer songwriter,acoustic rock,chris cornell,rock,grunge,alternative rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Something New (feat. Ty Dolla $ign),Wiz Khalifa,467193,0.8140000000000001,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581,https://api.spotify.com/v1/audio-analysis/33z5crv3IO5U2BOi8xod92,200774,4,"wiz khalifa,hip hop,rnb,ty dolla sign,ty dolla $ign,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Cocoon,Milky Chance,467042,0.743,0.659,10,-6.755,1,0.0343,0.0998,0.00028,0.0622,0.804,114.033,https://api.spotify.com/v1/audio-analysis/0L87MffumRNWrY2SNUFcvs,255160,4,"german,indie,milky chance,reggae,singer songwriter,indie,indie rock,german",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Used to This (feat. Drake),Future,465294,0.618,0.727,3,-7.224,0,0.208,0.0312,0.0,0.196,0.401,164.99200000000005,https://api.spotify.com/v1/audio-analysis/78sr3ogs4UzITcCNbXM9cM,180520,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
K.O.,Pabllo Vittar,464553,0.6890000000000001,0.713,11,-4.34,0,0.0398,0.505,0.0,0.0846,0.922,155.04,https://api.spotify.com/v1/audio-analysis/1J0iYsJuVhqfDhBoSLuO9A,155655,4,"best of 2017,hino,pop,uma m%C3%9Asica dessa bixo,latin,pop,brazilian,drag queen",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Run For Cover,The Killers,464515,0.461,0.957,5,-3.306,1,0.139,0.00156,0.00385,0.313,0.461,165.092,https://api.spotify.com/v1/audio-analysis/6Xyn0CrKfHeAo5eI8I1cDj,223067,4,"alternative rock,rock,indie rock,new wave,american,indie rock,indie,rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Use Me,Future,463449,0.573,0.5379999999999999,4,-5.4620000000000015,0,0.138,0.253,0.0,0.0622,0.14800000000000002,152.096,https://api.spotify.com/v1/audio-analysis/6pRoE3RdW4w1Fjd8epVWjZ,256343,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
m.A.A.d city,Kendrick Lamar,463199,0.487,0.7290000000000001,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,https://api.spotify.com/v1/audio-analysis/439TlnnznSiBbQbgXiBqAd,350120,4,"hip hop,rap,hip hop,west coast,kendrick lamar,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
I Miss You,Grey,463075,0.65,0.764,4,-5.2189999999999985,1,0.0939,0.368,0.0,0.12,0.7040000000000001,102.01,https://api.spotify.com/v1/audio-analysis/1sl5tSzfK1JrcQIcA8rYDy,192320,4,"pop,electropop,electronic,dance,dance pop,doom metal,sludge,doom",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
So Much Better - Avicii Remix,Avicii,462354,0.792,0.6679999999999999,6,-5.67,0,0.0742,0.24,0.371,0.142,0.242,109.956,https://api.spotify.com/v1/audio-analysis/2hPLfPxvRUfXKNGD3VcJnT,157153,4,Sandro Cavazza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mr. Blue Sky,Electric Light Orchestra,461680,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.78400000000005,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4,"classic rock,70s,rock,happy,pop,classic rock,progressive rock,rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
As I Lay Me Down,Wiktoria,461561,0.696,0.785,5,-5.892,1,0.0631,0.108,0.0,0.327,0.7559999999999999,120.001,https://api.spotify.com/v1/audio-analysis/5VIZcrKXPd9wL4hqE4YN8z,189120,4,"sweden,pop,melodifestivalen,eurovision song contest,eurovision,pop,swedish,female",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Krantenwijk,Lil Kleine,460812,0.94,0.8029999999999999,9,-4.057,0,0.113,0.537,0.0,0.125,0.89,120.02,https://api.spotify.com/v1/audio-analysis/52uHpw5tjtvml4jadVpG8X,198837,4,"dutch hip hop,dutch pop,dutch rap pop",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Did You See,J Hus,460550,0.579,0.579,11,-6.787000000000001,0,0.394,0.387,0.0,0.17,0.8420000000000001,104.757,https://api.spotify.com/v1/audio-analysis/6DXEZzM4wBa3EOl0NCNSvz,181413,4,"french montana,grime,hip hop,rap,uk,grime,hip hop,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stay - Album Version (Edited),Rihanna,460356,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,https://api.spotify.com/v1/audio-analysis/4zzzZ1UNfr75ASG1lUE9L1,240707,4,"pop,rnb,Rihanna,Love,Saturday Night Live",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Ex Calling,6LACK,459694,0.782,0.5589999999999999,1,-7.545,1,0.258,0.00746,1.74e-05,0.232,0.076,156.018,https://api.spotify.com/v1/audio-analysis/2RwmsAOxtiRezQPmvyejb8,211960,4,"rnb,hip hop,dark rap,dark rnb,6lack,rnb,soul,rap",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Die For You,The Weeknd,458882,0.586,0.525,1,-7.1629999999999985,0,0.0615,0.111,0.0,0.134,0.508,133.629,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,"rnb,electronic,canadian,dubstep,r&b,rnb,electronic,canadian",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Rockin’,The Weeknd,458591,0.738,0.885,9,-5.5470000000000015,0,0.206,0.0133,0.0,0.0821,0.752,112.878,https://api.spotify.com/v1/audio-analysis/36YCdzT57us0LhDmCYtrNE,232880,4,"rnb,electronic,canadian,dubstep,r&b,rnb,electronic,canadian",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Love Me Better,James Blunt,458310,0.669,0.5820000000000001,9,-7.419,1,0.0665,0.044,1.3800000000000003e-05,0.0744,0.4920000000000001,89.99,https://api.spotify.com/v1/audio-analysis/3MzDvWYbRMAgkOFu5DhNvh,218530,4,"pop,awesome,british,party,james blunt,pop,singer songwriter,acoustic",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chasing Cars,Snow Patrol,457635,0.563,0.5920000000000001,9,-4.5710000000000015,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,267933,4,"british,indie,alternative,rock,indie rock,indie,alternative,rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,455515,0.618,0.542,0,-9.155,0,0.193,0.0915,1.18e-05,0.223,0.273,127.91,https://api.spotify.com/v1/audio-analysis/7xE4vKvjqUTtHyJ9zi0k1q,259613,4,"Soundtrack,female vocalists,upbeat,love at first listen,LOVE LOVE LOVE",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Sé Que Te Duele,Alejandro Fernández,453944,0.682,0.858,9,-4.711,1,0.0708,0.245,0.0,0.104,0.753,94.954,https://api.spotify.com/v1/audio-analysis/5vZfgeDfNhlkKeJqjzSAmg,228147,4,"latin,mariachi,mexican,pop,mexico,latin,mariachi,mexican",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
No Money,Galantis,453779,0.6709999999999999,0.916,6,-4.0139999999999985,0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4,"electronic,party,galantis,house,dance,house,electronic,dance",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,453629,0.531,0.544,0,-8.615,0,0.462,0.308,1.89e-06,0.0835,0.398,131.921,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,203794,4,"hip hop,rap,hip hop,chicago,chance the rapper,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bad Romance,Lady Gaga,453419,0.6970000000000001,0.921,0,-3.75,1,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,294573,4,"pop,2009,dance,female vocalists,lady gaga,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Poker Face,Lady Gaga,451323,0.851,0.8059999999999999,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,237200,4,"dance,pop,lady gaga,electronic,party,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Total Eclipse of The Heart,Bonnie Tyler,450769,0.435,0.7120000000000001,8,-6.172999999999999,1,0.0668,0.213,0.0,0.314,0.151,131.251,https://api.spotify.com/v1/audio-analysis/4McRlwqJQIERlJFiJEgbP0,267787,4,"80s,pop,female vocalists,ballad,rock,pop,80s,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
You Da Baddest (feat. Nicki Minaj),Future,448041,0.807,0.736,7,-6.747999999999998,1,0.151,0.109,0.00729,0.104,0.54,154.023,https://api.spotify.com/v1/audio-analysis/4AFgK4wP1iD5i8BYaLr9Vf,242933,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Losin Control,Russ,445686,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,https://api.spotify.com/v1/audio-analysis/4cxMGhkinTocPSVVKWIw0d,237507,4,"russ,awesome,hip hop,rap,rnb,hip hop,rap,rnb",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Incredible,Future,443610,0.79,0.438,1,-6.4620000000000015,1,0.133,0.0634,0.0,0.1,0.247,90.022,https://api.spotify.com/v1/audio-analysis/3IJPE9ICRq5PxVZxdv1sEv,248050,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Extra Luv (feat. YG),Future,442305,0.831,0.573,4,-6.408,0,0.221,0.188,0.000883,0.109,0.229,100.015,https://api.spotify.com/v1/audio-analysis/1tlBuoIRrtqFs9bE9dmli5,246173,4,"hip hop,rap,trap,dirty south,hip hop,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Titanium (feat. Sia),David Guetta,441628,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,https://api.spotify.com/v1/audio-analysis/2dOTkLZFbpNXrhc24CnTFd,245040,4,"house,dance,electronic,club,ska4at,dance,house,electronic",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Party (feat. Usher & Gucci Mane),Chris Brown,440620,0.762,0.5760000000000001,1,-4.9510000000000005,0,0.0829,0.0556,0.0,0.0869,0.316,142.096,https://api.spotify.com/v1/audio-analysis/05Z7jet4VDNVgNQWcYHnrk,220813,4,"rnb,hip hop,chris brown,rap,hip hop,rnb,hip hop,chris brown",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Don't Look Back in Anger - Remastered,Oasis,440604,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.14800000000000002,0.326,162.937,https://api.spotify.com/v1/audio-analysis/0UvCh63URrLFcPkKt99hHd,289560,4,"britpop,rock,british,alternative,indie,britpop,rock,british",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Stronger,Kanye West,440452,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,311867,4,"hip hop,kanye west,rap,hip hop,dance,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
You're Beautiful,James Blunt,439521,0.674,0.547,0,-7.316,0,0.0276,0.625,1.5399999999999998e-05,0.0927,0.423,81.99700000000001,https://api.spotify.com/v1/audio-analysis/3vsNteZn6E5qBSSBO78W7b,213000,4,"acoustic,pop,james blunt,nick and aulbri,spiderpoptarts,pop,singer songwriter,acoustic",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mala Mujer,C. Tangana,438952,0.836,0.731,0,-4.572,0,0.133,0.238,2.19e-05,0.0698,0.473,100.974,https://api.spotify.com/v1/audio-analysis/6puxHBNwu2Nmm7uD3Rd2MP,222896,4,"latin,remix,spanish,reggaeton,dancehall,hip hop,rap,rnb",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Skinny Love,Bon Iver,438573,0.591,0.259,4,-14.061,0,0.0481,0.8370000000000001,3.11e-06,0.135,0.108,76.396,https://api.spotify.com/v1/audio-analysis/3ZMv9EzGoteNi5Qnx0KpEO,232427,4,"folk,indie,acoustic,singer songwriter,beautiful,folk,indie,singer songwriter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Ko Ko Bop - Chinese Version,EXO,438302,0.7559999999999999,0.853,0,-4.365,1,0.0579,0.0381,2.51e-05,0.0671,0.733,145.96200000000005,https://api.spotify.com/v1/audio-analysis/2UYG331lOP6amEWplE7eno,190423,4,"k pop,k pop boy group",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Not Today,BTS,438175,0.594,0.946,8,-3.408,1,0.126,0.00181,1.04e-06,0.923,0.665,110.024,https://api.spotify.com/v1/audio-analysis/7KlTFTpy7dXLzr2NtLkvG6,231860,4,"k pop,bts,kpop,pop,korean,k pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cool Girl,Tove Lo,437890,0.6709999999999999,0.71,9,-6.997000000000001,0,0.109,0.335,4.76e-06,0.07400000000000001,0.233,102.022,https://api.spotify.com/v1/audio-analysis/5dKyZWlgjWw1oJgLa4GCZD,199179,4,"pop,best of 2016,electropop,house,2016,pop,swedish,electronic",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Manicomio,Cosculluela,437184,0.7440000000000001,0.754,8,-3.829,1,0.24,0.0213,1.33e-06,0.14,0.841,180.03900000000004,https://api.spotify.com/v1/audio-analysis/3n58u3LOFw8mITLvfPvQBz,228662,4,"reggaeton,cosculluela,hip hop,latin,reggaeton,cosculluela,hip hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Perfect Illusion,Lady Gaga,436561,0.616,0.861,1,-5.464,0,0.0376,0.00145,0.0,0.35700000000000004,0.68,124.988,https://api.spotify.com/v1/audio-analysis/5ou59ERA2f7ffyAxAcZyVz,182000,4,"rock,pop,a gaga esta viva,best of 2016,pop rock,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Please Don't Go,Joel Adams,434069,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,210580,4,"live in stockholm,awesome,australian,chill,talent show,pop,singer songwriter,australia",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gold,Kiiara,432569,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,https://api.spotify.com/v1/audio-analysis/6WhzFzROw3aq3rPWjgYlxr,225882,5,"electronic,awesome,glitch pop,rnb,synth,pop,electronic,indie",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
All Ass,Migos,432265,0.836,0.758,8,-5.2170000000000005,1,0.191,0.00625,0.0,0.207,0.551,140.02100000000002,https://api.spotify.com/v1/audio-analysis/5QxqypupYWHrY8IkGCSObQ,294658,4,"hip hop,trap,rap,trap rap,hip hop,hip hop,trap,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mit den Jungz,187 Strassenbande,431433,0.59,0.71,2,-5.657,1,0.342,0.0634,0.0,0.0967,0.271,125.523,https://api.spotify.com/v1/audio-analysis/3aDYo34VzVf2i8aJyJk0ca,233221,5,"underground hip hop,hip hop,deutschrap,rap,antifa,underground hip hop,hip hop,deutschrap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
You & Me,Marc E. Bassy,429533,0.693,0.65,1,-8.376,1,0.192,0.0398,0.0,0.18600000000000005,0.6629999999999999,85.02600000000002,https://api.spotify.com/v1/audio-analysis/4QdovcM8j50QPlyR7tH4xe,218480,4,"reggae pop,reggae,hairy chest,g eazy,marc e bassy,reggae,soul,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alarm,Anne-Marie,428293,0.7559999999999999,0.589,0,-5.093,1,0.232,0.0812,0.0,0.17600000000000002,0.8109999999999999,146.928,https://api.spotify.com/v1/audio-analysis/0OwX5aROoW1Iip8FV51Efg,205593,4,"pop,rnb,electronic,british,female vocalists,pop,rnb,british",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
High Life,187 Strassenbande,427921,0.65,0.815,2,-5.192,1,0.379,0.0426,0.0,0.327,0.452,95.464,https://api.spotify.com/v1/audio-analysis/0Vy7fWzknPBpNTwJkGc7Sm,241425,4,"electronica,trip hop,nu jazz,new wave pop,electropop,big beat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Can't Feel My Face,The Weeknd,424301,0.7020000000000001,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,213520,4,"love at first listen,rnb,r&b,pop,canadian,rnb,electronic,canadian",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Would I Lie to You - Radio Edit,David Guetta,420590,0.6709999999999999,0.826,7,-5.766,0,0.309,0.00718,0.0,0.631,0.774,123.986,https://api.spotify.com/v1/audio-analysis/4PdJSsESm34djLfBde9Pr2,197648,4,"80s,1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Test Me,The xx,420589,0.253,0.177,6,-17.695999999999994,1,0.042,0.904,0.0615,0.119,0.0395,120.259,https://api.spotify.com/v1/audio-analysis/3qLwtC9jEWugjkzyZlYgeg,235827,4,"indie,electronic,british,post punk,alternative,indie,electronic,british",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Traicionera - Remix,Sebastian Yatra,413924,0.7659999999999999,0.747,1,-3.95,0,0.0619,0.0293,0.0,0.38,0.856,91.06,https://api.spotify.com/v1/audio-analysis/2webQDZmtGioeu3zUUi9We,208720,4,"Reggaeton,Clolombia,ni un pelo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Somebody Else,VÉRITÉ,413081,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995,https://api.spotify.com/v1/audio-analysis/34i4yxPrHWquuR4kjiivFO,233077,4,"cover,indie pop,pop,indie,electronic,indie pop,pop,indie",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
